id,category,subcategory,name,address,borough,zip,license_id,license_status,lat,lon,source,source_url
sla:0100-21-114796,liquor,Liquor Store,357 Van Brunt Llc,"357 VAN BRUNT ST, BROOKLYN, NY, 11231",Brooklyn,11231,0100-21-114796,Active,40.67697,-74.01331,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-25-122955,liquor,Liquor Store,Pld Wines Llc,"620 5th Ave, Brooklyn, NY, 11215",Brooklyn,11215,0100-25-122955,Active,40.66337,-73.99129,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-22-116076,liquor,Liquor Store,Flatiron Wines Inc,"873 BROADWAY, NEW YORK, NY, 10003",Manhattan,10003,0100-22-116076,Active,40.73799,-73.99007,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-21-114054,liquor,Liquor Store,I C Liquors Inc,"2249 1ST AVE, NEW YORK, NY, 10029",Manhattan,10029,0100-21-114054,Active,40.79567,-73.93566,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-22-118296,liquor,Liquor Store,"Midwood Liquors, Inc","1903 KINGS HIGHWAY, BROOKLYN, NY, 11229",Brooklyn,11229,0100-22-118296,Active,40.61035,-73.95443,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-22-116963,liquor,Liquor Store,Windsor Wine Group Llc,"1289 PROSPECT AVENUE, BROOKLYN, NY, 11218",Brooklyn,11218,0100-22-116963,Active,40.65177,-73.97589,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-21-114109,liquor,Liquor Store,342 350 Liquor Corp,"342 7TH AVE, NEW YORK, NY, 10001",Manhattan,10001,0100-21-114109,Active,40.74799,-73.99279,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-23-124368,liquor,Liquor Store,Ck Cafe Llc,"1207 BROADWAY, BROOKLYN, NY, 11221",Brooklyn,11221,0100-23-124368,Active,40.69214,-73.92666,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-22-116896,liquor,Liquor Store,Brian Wine & Liquor Inc,"516 3RD AVE, NEW YORK, NY, 10016",Manhattan,10016,0100-22-116896,Active,40.7461,-73.97784,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-23-123728,liquor,Liquor Store,Camil Liquor Store Corp,"482 E 167TH ST STORE # 4, BRONX, NY, 10456",Bronx,10456,0100-23-123728,Active,40.82976,-73.90746,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-23-123657,liquor,Liquor Store,Tj Liquor Store Inc,"1804 AVENUE U, BROOKLYN, NY, 11229",Brooklyn,11229,0100-23-123657,Active,40.59915,-73.95332,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-22-116276,liquor,Liquor Store,Palace Wines & Liquors Corp,"4131 BROADWAY, NEW YORK, NY, 10033",Manhattan,10033,0100-22-116276,Active,40.84593,-73.93852,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-25-111602,liquor,Liquor Store,Cellary Inc,"8916 3RD AVE, BROOKLYN, NY, 11209",Brooklyn,11209,0100-25-111602,Active,40.621,-74.03207,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-23-126676,liquor,Liquor Store,North Of The Park Liquor Inc,"1902 7TH AVENUE STORE #3, NEW YORK, NY, 10026",Manhattan,10026,0100-23-126676,Active,40.80273,-73.95297,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-26-140254,liquor,Liquor Store,Golden Era Wine N Liquor Inc,"3602 Clarendon Rd, Brooklyn, NY, 11203",Brooklyn,11203,0100-26-140254,Active,40.6436,-73.94283,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-23-126700,liquor,Liquor Store,Varahi Corporation,"689 COLUMBUS AVE, NEW YORK, NY, 10025",Manhattan,10025,0100-23-126700,Active,40.79118,-73.96877,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-23-123935,liquor,Liquor Store,Soreiko Vinyards Corp,"387 389  BROADWAY, BROOKLYN, NY, 11211",Brooklyn,11211,0100-23-123935,Active,40.70718,-73.95432,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-25-100438,liquor,Liquor Store,"Abc Wine & Liquor, Inc.","202 Knickerbocker Ave, Brooklyn, NY, 11237",Brooklyn,11237,0100-25-100438,Active,40.70348,-73.92654,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-21-114483,liquor,Liquor Store,Wah Yun Inc,"1059 1ST AVENUE, NEW YORK, NY, 10022",Manhattan,10022,0100-21-114483,Active,40.75876,-73.96262,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-21-114445,liquor,Liquor Store,K & S Marketing Company Inc,"222 THOMPSON STREET, NEW YORK, NY, 10012",Manhattan,10012,0100-21-114445,Active,40.72919,-73.99903,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-25-108699,liquor,Liquor Store,106 Wine & Liquor Store Inc,"106-08 Astoria Blvd, East Elmhurst, NY, 11369",Queens,11369,0100-25-108699,Active,40.76081,-73.8629,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-22-115682,liquor,Liquor Store,86Th St Wine & Spirits Corp,"310 E 86th St, New York, NY, 10028",Manhattan,10028,0100-22-115682,Active,40.77761,-73.95112,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-22-116983,liquor,Liquor Store,Riverside Liquors Inc,"2728 BROADWAY, NEW YORK, NY, 10025",Manhattan,10025,0100-22-116983,Active,40.80012,-73.96798,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-24-122000,liquor,Liquor Store,Sne Liquor Store Inc,"1023 Ogden Ave, Bronx, NY, 10452",Bronx,10452,0100-24-122000,Active,40.83357,-73.92902,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-23-126954,liquor,Liquor Store,3 Sun Liquor Inc,"71 71 YELLOWSTONE BLVD, FOREST HILLS, NY, 11375",Queens,11375,0100-23-126954,Active,40.72189,-73.85381,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-21-114970,liquor,Liquor Store,Gordon Y Inc,"41-89 BOWNE ST, FLUSHING, NY, 11355",Queens,11355,0100-21-114970,Active,40.75728,-73.82222,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-23-125350,liquor,Liquor Store,Sbwl Inc,"225 BROOK AVE, BRONX, NY, 10454",Bronx,10454,0100-23-125350,Active,40.80711,-73.91954,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-22-117712,liquor,Liquor Store,Dd Flatlands Wine And Liquor Inc,"1677 FLATBUSH AVE, BROOKLYN, NY, 11210",Brooklyn,11210,0100-22-117712,Active,40.62925,-73.94392,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-23-123416,liquor,Liquor Store,Josh Wines Liquors Inc,"33-14 16 21ST ST, LONG ISLAND CITY, NY, 11106",Queens,11106,0100-23-123416,Active,40.76455,-73.93272,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-23-124271,liquor,Liquor Store,Hcc Wine & Liquor Inc,"70-31 PARSONS BLVD, FRESH MEADOWS, NY, 11365",Queens,11365,0100-23-124271,Active,40.73146,-73.81032,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-23-126475,liquor,Liquor Store,Gun Hill Liquor Warehouse Corp,"5790 BROADWAY, BRONX, NY, 10463",Bronx,10463,0100-23-126475,Active,40.88417,-73.90124,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-22-116647,liquor,Liquor Store,Liquid Assets Ocean Hill Llc,"504 NOSTRAND AVE, BROOKLYN, NY, 11216",Brooklyn,11216,0100-22-116647,Active,40.68153,-73.94981,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-23-123421,liquor,Liquor Store,Mesfin Liquors Inc,"2095 MADISON AVE STORE 3, NEW YORK, NY, 10037",Manhattan,10037,0100-23-123421,Active,40.81005,-73.9375,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-23-126778,liquor,Liquor Store,Baisley Liquors Ny Inc,"172-06 125TH AVE, JAMAICA, NY, 11434",Queens,11434,0100-23-126778,Active,40.68152,-73.77204,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-23-126526,liquor,Liquor Store,C F L Brothers Inc,"7330 METROPOLITAN AVE, MIDDLE VILLAGE, NY, 11379",Queens,11379,0100-23-126526,Active,40.71284,-73.87828,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-22-116998,liquor,Liquor Store,Ghotra Liquor House Inc,"175-14 HILLSIDE AVE, JAMAICA, NY, 11432",Queens,11432,0100-22-116998,Active,40.71182,-73.78719,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-20-103962,liquor,Liquor Store,Castle Purple Inc,"81-34 BROADWAY STORE 4, ELMHURST, NY, 11373",Queens,11373,0100-20-103962,Active,40.74302,-73.88306,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-21-113812,liquor,Liquor Store,108 Q Liquor And Wine Inc,"63-18 ROOSEVELT AVE, WOODSIDE, NY, 11377",Queens,11377,0100-21-113812,Active,40.74589,-73.90052,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
sla:0100-21-113983,liquor,Liquor Store,New Stillwell Wine & Spirits Inc,"2017 STILLWELL AVE, BROOKLYN, NY, 11223",Brooklyn,11223,0100-21-113983,Active,40.59741,-73.98539,NYS Liquor Authority,https://data.ny.gov/d/9s3h-dpkz
